INDEX,TARGET_FLAG,TARGET_AMT,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,SEX,EDUCATION,JOB,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CAR_AGE,URBANICITY,Driving_kids,Kids,Past_claims,Homeowner,Minivan,stu_blu,college,AgeGroup,CarGroup,log_INCOME,log_BLUEBOOK,log_OLDCLAIM,log_TARGET_AMT
4371.0,1.0,5732.0,0.0,32.0,3.0,12.0,66841.0,1.0,0.0,0.0,1.0,1.0,4.0,12.0,1.0,4700.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,0.34005986443032216,-1.5418391542226257,-0.7916055246799156,1.687168232073165
4372.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,60842.0,0.0,1.0,1.0,2.0,16.0,1.0,25250.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,-2.285998773928729,1.118717576375719,-0.7916055246799156,-0.5985369596280332
4373.0,1.0,2370.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,27.0,1.0,4120.0,4.0,5.0,0.0,0.0,0.0,1.0,1.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,1,-2.285998773928729,-1.675707127016955,-0.7916055246799156,1.655677615793982
4376.0,0.0,0.0,2.0,43.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,49.0,1.0,6320.0,1.0,5.0,0.0,2434.0,2.0,0.0,4.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1,-2.285998773928729,-1.209412694516135,1.1566733364265767,-0.5985369596280332
4377.0,0.0,0.0,2.0,41.0,2.0,12.0,64957.0,0.0,209019.0,1.0,0.0,2.0,8.0,47.0,1.0,15000.0,1.0,0.0,0.0,7323.0,1.0,0.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1,0.30713649440691726,0.06579255174323413,1.280137182548481,-0.5985369596280332
4379.0,0.0,0.0,0.0,52.0,0.0,10.0,101637.0,0.0,325193.0,1.0,1.0,2.0,3.0,26.0,1.0,14220.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0.8730912737523787,-0.028565377188148635,-0.7916055246799156,-0.5985369596280332
4380.0,1.0,2979.0,0.0,31.0,2.0,12.0,17567.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,6360.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,-0.8321670103211534,-1.2018252663218632,-0.7916055246799156,1.6649245085832092
4382.0,0.0,0.0,0.0,57.0,0.0,10.0,162165.0,0.0,437750.0,0.0,0.0,3.0,1.0,33.0,1.0,13820.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,1.5948134490705173,-0.07803760993254893,-0.7916055246799156,-0.5985369596280332
4383.0,0.0,0.0,0.0,46.0,0.0,11.0,73644.0,0.0,266128.0,1.0,1.0,1.0,2.0,5.0,1.0,6100.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0.4547898347265458,-1.2516138483331791,-0.7916055246799156,-0.5985369596280332
4384.0,0.0,0.0,0.0,46.0,0.0,13.0,19270.0,0.0,118739.0,1.0,0.0,0.0,0.0,51.0,1.0,18870.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,1,-0.7712174243043992,0.49887864090106576,-0.7916055246799156,-0.5985369596280332
4385.0,0.0,0.0,0.0,34.0,1.0,12.0,56113.0,0.0,163622.0,1.0,1.0,1.0,5.0,16.0,1.0,4900.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,0.1449082873757146,-1.4977620414075365,-0.7916055246799156,-0.5985369596280332
4386.0,0.0,0.0,1.0,37.0,1.0,7.0,102769.0,0.0,235822.0,1.0,1.0,1.0,7.0,5.0,0.0,15480.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0,0.8885481981838975,0.12254906321009772,-0.7916055246799156,-0.5985369596280332
4388.0,0.0,0.0,2.0,42.0,3.0,14.0,32808.0,0.0,165172.0,1.0,0.0,0.0,7.0,32.0,1.0,11990.0,4.0,0.0,1.0,1188.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,-0.3684456987136794,-0.31486901172253845,1.0633649250687398,-0.5985369596280332
4389.0,0.0,0.0,1.0,42.0,3.0,12.0,9671.0,0.0,0.0,1.0,1.0,4.0,6.0,9.0,1.0,9900.0,3.0,5.0,0.0,3986.0,3.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,-1.1712037653876497,-0.6106280255982409,1.2147392068895486,-0.5985369596280332
4390.0,0.0,0.0,0.0,51.0,0.0,12.0,70846.0,0.0,0.0,0.0,0.0,3.0,1.0,23.0,1.0,17810.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.40835581822433825,0.3854360149491451,-0.7916055246799156,-0.5985369596280332
4391.0,0.0,0.0,0.0,36.0,0.0,12.0,32252.0,0.0,127659.0,1.0,0.0,4.0,7.0,33.0,0.0,5620.0,4.0,2.0,0.0,10383.0,2.0,0.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,1,-0.3828947012915302,-1.3466309203604971,1.3148188183546132,-0.5985369596280332
4392.0,0.0,0.0,0.0,39.0,0.0,12.0,66962.0,0.0,219185.0,1.0,1.0,4.0,7.0,41.0,0.0,12100.0,13.0,5.0,0.0,0.0,0.0,0.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,0.3421564367481743,-0.30010441333665056,-0.7916055246799156,-0.5985369596280332
4393.0,0.0,0.0,1.0,45.0,3.0,15.0,79586.0,0.0,184388.0,1.0,1.0,2.0,3.0,5.0,1.0,13960.0,1.0,5.0,0.0,5006.0,3.0,0.0,0.0,13.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,0.550213261689204,-0.060635604365109286,1.2400091403398605,-0.5985369596280332
4394.0,0.0,0.0,1.0,40.0,2.0,14.0,26555.0,0.0,160140.0,1.0,1.0,0.0,0.0,47.0,1.0,8160.0,17.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,-0.5398125798023098,-0.8837562448894246,-0.7916055246799156,-0.5985369596280332
4395.0,0.0,0.0,0.0,56.0,0.0,9.0,68800.0,0.0,233047.0,1.0,1.0,2.0,3.0,38.0,1.0,13980.0,4.0,5.0,0.0,3631.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0.3737452377208033,-0.058157294772586444,1.2041169236079445,-0.5985369596280332
4396.0,0.0,0.0,0.0,56.0,0.0,10.0,199336.0,0.0,501076.0,1.0,1.0,3.0,8.0,23.0,0.0,41280.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,16.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1.963755224350809,2.3734466084964847,-0.7916055246799156,-0.5985369596280332
4397.0,1.0,599.0,0.0,34.0,3.0,14.0,56095.0,0.0,186866.0,1.0,0.0,1.0,0.0,58.0,1.0,6970.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1,0.1445639628046949,-1.0891601038055874,-0.7916055246799156,1.578197218268586
4398.0,0.0,0.0,0.0,54.0,0.0,16.0,72540.0,0.0,265894.0,1.0,1.0,2.0,3.0,37.0,1.0,19470.0,6.0,0.0,0.0,32145.0,1.0,0.0,4.0,10.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,0.4365889786329294,0.5615726473773215,1.414306045221355,-0.5985369596280332
4399.0,0.0,0.0,1.0,44.0,1.0,11.0,26653.0,1.0,0.0,0.0,1.0,4.0,0.0,54.0,1.0,9260.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,-0.5369610395706725,-0.7078281375963699,-0.7916055246799156,-0.5985369596280332
4401.0,0.0,0.0,3.0,40.0,3.0,12.0,109956.0,1.0,0.0,0.0,0.0,0.0,7.0,32.0,1.0,19330.0,6.0,0.0,1.0,3869.0,3.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,1,0.9845226997047679,0.5470382405949583,1.2113643540485244,-0.5985369596280332
4402.0,0.0,0.0,0.0,53.0,0.0,8.0,109230.0,0.0,301276.0,1.0,0.0,3.0,1.0,32.0,1.0,28570.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,1,0.9749910449293037,1.407814128139432,-0.7916055246799156,-0.5985369596280332
4403.0,1.0,4582.0,0.0,52.0,0.0,11.0,38442.0,0.0,175653.0,0.0,1.0,1.0,7.0,25.0,0.0,14880.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,1,-0.22919870162196385,0.05145102972197712,-0.7916055246799156,1.6802014639453977
4404.0,0.0,0.0,0.0,36.0,0.0,11.0,78379.0,0.0,240848.0,1.0,0.0,1.0,7.0,31.0,0.0,14080.0,1.0,0.0,1.0,7419.0,1.0,0.0,3.0,13.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.5311626974272924,-0.045794314480872074,1.2814670814164295,-0.5985369596280332
4405.0,0.0,0.0,0.0,38.0,0.0,11.0,19207.0,0.0,0.0,0.0,0.0,2.0,3.0,34.0,1.0,4200.0,1.0,0.0,0.0,13591.0,1.0,0.0,4.0,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,1,-0.773416941238292,-1.6566638476033515,1.3402312457950563,-0.5985369596280332
4406.0,0.0,0.0,0.0,42.0,0.0,12.0,109919.0,0.0,348658.0,1.0,1.0,2.0,4.0,23.0,1.0,22520.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0.9840377837346812,0.8652356733449442,-0.7916055246799156,-0.5985369596280332
4407.0,0.0,0.0,0.0,55.0,0.0,15.0,121913.0,0.0,0.0,0.0,1.0,2.0,5.0,38.0,1.0,18080.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1.136678780822024,0.41466970779953805,-0.7916055246799156,-0.5985369596280332
4408.0,0.0,0.0,0.0,51.0,0.0,8.0,52395.0,0.0,0.0,0.0,0.0,1.0,4.0,74.0,1.0,19740.0,6.0,0.0,1.0,4447.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,1,0.07242039900099123,0.5894450697155053,1.22699545590115,-0.5985369596280332
4409.0,0.0,0.0,0.0,21.0,1.0,12.0,360.0,1.0,0.0,0.0,0.0,4.0,6.0,44.0,0.0,3320.0,6.0,0.0,1.0,6117.0,3.0,0.0,1.0,8.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1,1,-2.0373737982956897,-1.8782860286554177,1.2614672704181815,-0.5985369596280332
4410.0,0.0,0.0,0.0,40.0,0.0,11.0,38957.0,0.0,140755.0,1.0,1.0,4.0,7.0,29.0,0.0,12110.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,-0.21706001511125003,-0.2987657705871777,-0.7916055246799156,-0.5985369596280332
4411.0,1.0,4790.0,0.0,57.0,2.0,16.0,6018.0,1.0,0.0,0.0,1.0,0.0,2.0,23.0,1.0,9330.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,-1.3840927705171153,-0.6970240702890008,-0.7916055246799156,1.6816325699712096
4412.0,1.0,2375.0,0.0,33.0,1.0,8.0,32708.0,1.0,0.0,0.0,0.0,4.0,6.0,56.0,0.0,31040.0,1.0,1.0,0.0,7343.0,2.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,-0.37103423025365334,1.6113117893909428,1.280415913336277,1.655766734501815
4413.0,0.0,0.0,0.0,51.0,0.0,6.0,72037.0,0.0,0.0,0.0,0.0,4.0,4.0,13.0,0.0,19080.0,6.0,4.0,1.0,6162.0,2.0,0.0,6.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0.4282447440753758,0.5209421372641392,1.262238603118426,-0.5985369596280332
4414.0,0.0,0.0,0.0,58.0,0.0,12.0,95447.0,0.0,344763.0,0.0,0.0,1.0,5.0,9.0,1.0,12460.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0.786806591397551,-0.25228320227514456,-0.7916055246799156,-0.5985369596280332
4415.0,0.0,0.0,2.0,37.0,3.0,15.0,18784.0,1.0,0.0,0.0,0.0,4.0,7.0,20.0,0.0,7080.0,7.0,0.0,1.0,26827.0,4.0,0.0,3.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,1,-0.7882912915027547,-1.0694168602734184,1.3996053486462554,-0.5985369596280332
4416.0,1.0,4580.0,0.0,37.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0,50.0,1.0,9270.0,9.0,5.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,-2.285998773928729,-0.706282011035493,-0.7916055246799156,1.6801872639560114
4417.0,0.0,0.0,0.0,54.0,0.0,13.0,20058.0,0.0,140497.0,1.0,0.0,0.0,0.0,15.0,1.0,16390.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,-0.7440406555045661,0.22760293591206163,-0.7916055246799156,-0.5985369596280332
4418.0,0.0,0.0,0.0,46.0,0.0,9.0,136301.0,0.0,0.0,0.0,0.0,3.0,1.0,18.0,1.0,1500.0,1.0,0.0,1.0,1155.0,3.0,0.0,8.0,16.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,1.309033396652178,-2.471913447190431,1.0594710102488598,-0.5985369596280332
4419.0,0.0,0.0,0.0,51.0,0.0,14.0,188841.0,0.0,455605.0,1.0,1.0,3.0,1.0,43.0,1.0,35600.0,6.0,4.0,0.0,0.0,0.0,0.0,3.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,1.8638182898736473,1.9652368508155516,-0.7916055246799156,-0.5985369596280332
4420.0,0.0,0.0,0.0,37.0,1.0,11.0,92633.0,0.0,268718.0,1.0,0.0,4.0,7.0,55.0,0.0,33220.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0.7465409081363765,1.7837776142190633,-0.7916055246799156,-0.5985369596280332
4421.0,1.0,3887.0,2.0,36.0,3.0,9.0,20765.0,1.0,0.0,0.0,1.0,0.0,2.0,19.0,1.0,12510.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,-0.7201638352666188,-0.24570055855626538,-0.7916055246799156,1.6746721468729677
4422.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,24.0,0.0,6400.0,4.0,2.0,1.0,7399.0,2.0,0.0,1.0,15.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,-2.285998773928729,-1.1942635108220085,1.2811916785536166,-0.5985369596280332
4425.0,0.0,0.0,0.0,60.0,0.0,12.0,79245.0,0.0,0.0,0.0,0.0,4.0,4.0,36.0,0.0,24170.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.5448476803070964,1.0202955926768507,-0.7916055246799156,-0.5985369596280332
4426.0,0.0,0.0,1.0,39.0,1.0,11.0,97766.0,1.0,211062.0,0.0,0.0,1.0,4.0,10.0,1.0,11280.0,7.0,2.0,1.0,8835.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,1,0.8194904340539192,-0.4119753965219949,1.2990299266501728,-0.5985369596280332
4427.0,1.0,6603.0,0.0,53.0,0.0,11.0,32956.0,0.0,202231.0,1.0,1.0,4.0,2.0,57.0,0.0,18150.0,1.0,5.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,-0.3646227983539665,0.42221034140701996,-0.7916055246799156,1.691258979351481
4429.0,0.0,0.0,0.0,54.0,0.0,10.0,107553.0,0.0,346995.0,0.0,0.0,4.0,7.0,18.0,0.0,29070.0,21.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,0.9528366871539387,1.4497513930027497,-0.7916055246799156,-0.5985369596280332
4430.0,0.0,0.0,1.0,46.0,0.0,13.0,64030.0,0.0,191941.0,1.0,0.0,2.0,3.0,60.0,1.0,24070.0,3.0,5.0,0.0,30807.0,1.0,0.0,7.0,13.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0.2907397864460268,1.0110635763393871,1.410889456477279,-0.5985369596280332
4431.0,1.0,2386.0,1.0,42.0,2.0,13.0,59103.0,1.0,0.0,0.0,1.0,1.0,0.0,37.0,1.0,31960.0,1.0,3.0,0.0,5827.0,3.0,0.0,4.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,0.20126570919850476,1.6848669682652204,1.2563324338333342,1.6559618751209955
4432.0,0.0,0.0,0.0,46.0,0.0,12.0,214653.0,0.0,498559.0,1.0,0.0,3.0,4.0,21.0,0.0,37960.0,11.0,1.0,1.0,7327.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,2.104437969904334,2.1388223260350343,1.2801929995955845,-0.5985369596280332
4434.0,0.0,0.0,1.0,44.0,2.0,15.0,90939.0,0.0,290793.0,1.0,1.0,2.0,3.0,21.0,1.0,2740.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,8.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,0.721969027163925,-2.042267976035602,-0.7916055246799156,-0.5985369596280332
4435.0,0.0,0.0,0.0,38.0,0.0,10.0,95197.0,0.0,281124.0,1.0,1.0,1.0,4.0,46.0,1.0,20730.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0.7832565683437168,0.6899242188646897,-0.7916055246799156,-0.5985369596280332
4438.0,0.0,0.0,0.0,35.0,2.0,12.0,21075.0,1.0,0.0,0.0,1.0,0.0,7.0,38.0,1.0,22730.0,6.0,5.0,0.0,778.0,2.0,0.0,4.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,1,-0.7098386955532585,0.8853032012355347,1.0029160498131753,-0.5985369596280332
4440.0,0.0,0.0,0.0,37.0,0.0,8.0,32497.0,0.0,117288.0,0.0,0.0,4.0,5.0,5.0,1.0,22090.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,-0.37651066685573714,0.8238279349662083,-0.7916055246799156,-0.5985369596280332
4441.0,0.0,0.0,0.0,47.0,0.0,11.0,14359.0,0.0,0.0,1.0,0.0,1.0,6.0,31.0,0.0,15490.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,-0.956741310315466,0.1237213306294293,-0.7916055246799156,-0.5985369596280332
4442.0,0.0,0.0,0.0,51.0,0.0,13.0,27450.0,0.0,115618.0,1.0,0.0,4.0,0.0,40.0,0.0,10030.0,17.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,-0.5139861706574698,-0.5913019494991317,-0.7916055246799156,-0.5985369596280332
4443.0,0.0,0.0,0.0,50.0,0.0,12.0,23773.0,0.0,132316.0,0.0,1.0,0.0,0.0,17.0,1.0,8880.0,10.0,2.0,0.0,6552.0,3.0,0.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,-0.6233709273897823,-0.7672619533579602,1.268660313383587,-0.5985369596280332
4444.0,0.0,0.0,0.0,51.0,0.0,7.0,105194.0,0.0,283144.0,1.0,0.0,2.0,4.0,11.0,1.0,12020.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0.9213413585175942,-0.31083508857284486,-0.7916055246799156,-0.5985369596280332
4445.0,0.0,0.0,0.0,27.0,0.0,6.0,58576.0,0.0,168176.0,0.0,1.0,1.0,2.0,47.0,1.0,16420.0,7.0,3.0,0.0,2101.0,2.0,0.0,3.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,0.1914508269490285,0.23101203197801767,1.1384209361027364,-0.5985369596280332
4446.0,0.0,0.0,0.0,22.0,2.0,8.0,33571.0,1.0,0.0,0.0,1.0,4.0,7.0,33.0,0.0,24560.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,1,-0.3488395871784859,1.0561051706889815,-0.7916055246799156,-0.5985369596280332
4447.0,0.0,0.0,1.0,42.0,3.0,14.0,68330.0,1.0,254660.0,0.0,1.0,1.0,5.0,22.0,1.0,12990.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0.3657131787401128,-0.1832154390555498,-0.7916055246799156,-0.5985369596280332
4448.0,0.0,0.0,0.0,51.0,0.0,8.0,185019.0,0.0,454107.0,1.0,1.0,2.0,5.0,62.0,0.0,40180.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1.826650298025826,2.2968754085496057,-0.7916055246799156,-0.5985369596280332
4450.0,1.0,19013.0,0.0,41.0,0.0,7.0,78866.0,0.0,0.0,0.0,0.0,1.0,7.0,22.0,0.0,18270.0,6.0,4.0,1.0,6856.0,1.0,0.0,2.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,1,0.5388689233558454,0.4351007648674837,1.2733645953007187,1.7155095571632109
4451.0,0.0,0.0,1.0,41.0,1.0,14.0,57073.0,0.0,230870.0,1.0,1.0,4.0,5.0,38.0,1.0,18180.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0.16318308914066948,0.4254372429177198,-0.7916055246799156,-0.5985369596280332
4452.0,0.0,0.0,0.0,62.0,0.0,12.0,69331.0,0.0,276064.0,1.0,1.0,3.0,3.0,43.0,1.0,26360.0,17.0,3.0,0.0,5837.0,3.0,0.0,0.0,19.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0.38278273381818917,1.2175367462528612,1.256514413239316,-0.5985369596280332
4453.0,1.0,3918.0,0.0,60.0,0.0,13.0,128275.0,0.0,0.0,0.0,0.0,3.0,1.0,33.0,1.0,14330.0,10.0,0.0,0.0,3977.0,3.0,0.0,4.0,13.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,1.214226412180295,-0.01509238776592409,1.2144837231019514,1.6749475812343066
4454.0,0.0,0.0,0.0,48.0,0.0,13.0,132114.0,0.0,360740.0,1.0,0.0,2.0,3.0,62.0,1.0,14710.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,1.2599783007219962,0.03102675200415775,-0.7916055246799156,-0.5985369596280332
4455.0,0.0,0.0,0.0,59.0,0.0,12.0,12359.0,0.0,122315.0,0.0,0.0,4.0,0.0,24.0,1.0,13640.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,-1.0425261797630476,-0.10055181576831045,-0.7916055246799156,-0.5985369596280332
4457.0,0.0,0.0,0.0,48.0,0.0,10.0,84647.0,0.0,235879.0,1.0,0.0,3.0,1.0,21.0,1.0,14760.0,1.0,0.0,1.0,30076.0,1.0,1.0,0.0,15.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,0.6283748970502354,0.03704703807544008,1.4089489868464093,-0.5985369596280332
4458.0,0.0,0.0,0.0,33.0,2.0,9.0,120322.0,1.0,0.0,0.0,0.0,1.0,4.0,19.0,0.0,16830.0,4.0,4.0,1.0,26318.0,1.0,0.0,0.0,12.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,1.1169321353289703,0.2772706730818344,1.398022369903456,-0.5985369596280332
4459.0,0.0,0.0,0.0,55.0,0.0,13.0,59543.0,0.0,210698.0,1.0,1.0,1.0,5.0,32.0,1.0,12950.0,1.0,5.0,0.0,677.0,2.0,0.0,4.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,0.209422678684264,-0.18837449235267653,0.9821266096758899,-0.5985369596280332
4460.0,0.0,0.0,0.0,55.0,0.0,16.0,18244.0,0.0,0.0,1.0,0.0,4.0,6.0,33.0,0.0,11030.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,-0.8075561100654004,-0.4469491198709298,-0.7916055246799156,-0.5985369596280332
4461.0,1.0,1212.0,0.0,43.0,2.0,11.0,69476.0,1.0,0.0,0.0,1.0,0.0,7.0,44.0,1.0,12750.0,7.0,5.0,0.0,2516.0,1.0,0.0,0.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,1,0.38524383164399645,-0.21429951428781233,1.1607234409920064,1.6231541505751343
4462.0,0.0,0.0,0.0,50.0,0.0,12.0,43892.0,0.0,197955.0,1.0,1.0,4.0,5.0,30.0,0.0,27980.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,-0.1050485498346481,1.3578161010306724,-0.7916055246799156,-0.5985369596280332
